id,title,genre,plot
45357,Punky Brewster: More for Your Punky (1985),Animation,"Join the fun with Punky and her pals Cherie, Margaux and Allen, her guardian Henry, her cuddly dog Brandon and a very special secret friend called Glomer. Glomer is no ordinary creature. But folks from magical villages rarely are! The fun really starts when Punky tries to explain Glomer's antics to a puzzled Henry. And it's not easy for Punky to explain Glomer's walking through solid walls, flying through the air, or transporting people anywhere in the world with a blink of an eye!"
49798,Sex and Money (2008),Adult,"Sex and Money. The two go together like peas and carrots. The dollar may be sagging, but interest in pussy is sure on the rise! Any fucker bring home an average piece of poon. High-class pussy comes with a premium price tag. So how big is your stack? Is it large enough to take that beauty home? How about both of her friends too?"
24892,Le polygraphe (1996),Crime,"Lucie Champagne is given the role of the victim, Marie-Claire, in a film of a true, unsolved murder. By coincidence, Lucie's neighbour Francois, was Marie-Claire's boyfriend. He is a suspect in the continuing investigation and is unsure of his own innocence although he has an alibi from his previous girlfriend, Claude. Francois' polygraph (lie detector) test proves inconclusive and while he awaits his second test, Lucie's film is completed with its own ideas on who killed Marie-Claire."
43595,Grilled Cheese Sandwich (2005),Comedy,"Something is cooking in the town of Grimsville, Ontario. A bunch of wayward youths take on Grimsville High, Squirrely's Pizza and the Moose Meat Ladies with their revolutionary underground grilled cheese sandwich club. It's the next best thing to getting the hell out!"
24304,The Adventure of the Disappearing Divan (1990),Mystery,"Sherlock Holmes, his son, Steel Rod Holmes, and Dr. John H. Watson investigate the disappearance of an antique divan, believed to be part of a drug-smuggling ring led by the nefarious ""Barbecue,"" a man who had burned his parents alive during childhood. Sex, drugs and murder all play a part in this adventure, which is highlighted by the over-the-top performance of Todd Jacobsen as the insanely eccentric Inspector Grayson."
44231,Taymour and Shafika (2007),Action,"A love story between a private security guard for senior State officials, ""Taymour"" and Shafeeka, his neighbor, who holds her Ph. Shafeeka becomes minister and Taymour finds himself her bodyguard. Because of that, they go-through many problems. Finally, Shafeeka quits the reputable position for the sake of her love."
41604,Moose River Crossing (2013),Drama,"Moose River Crossing is a feature film based on the play that examines the premise and asks the question ""Does time heal all wounds?"". Six childhood friends and former residential school students meet at the train station to travel to their school reunion. It's been eighteen years. Excited yet apprehensive they greet each other with the warmth of friends past and do the preverbal ""catch up."" As the minutes move to hours and a derailed train delays their travel, these six adults flash to the past; the love, the lies, the pain of childhood lost and finally resolution. Their reunion insulated in the stark lobby of the train station, proves to be the door that opens a path to healing. 1976. A residential school in Northern Ontario is holding a reunion. Aboriginal children in Canada are forced to attend residential schools to learn how to be ""white"", in the process losing their aboriginal identity. Some of the former students who will be attending have made arrangements to meet at the train station on the last leg of the train trip, while they realize they will probably meet other attendees at the station as well. Waiting at the station for this one particular train end up being early thirty-somethings Harriet Matches, Margaret Visitor, Henry Linklater, Tommy Hardisty, Robert Bosum and Debbie Sutherland. All six, like the majority of their classmates, were negatively affected by their residential school experience, which included emotional, physical and sexual abuse by the school administrators. Even Tommy, the ""golden boy"", was negatively affected, he who now works for the Department of Indian Affairs, as do some other aboriginals who attended residential schools, these DIA aboriginal staff all being seen by their fellow aboriginals as the brainwashed ones who they see as perpetuating the whitifying of the aboriginal population by the white majority. Beyond some issues between some of these six from their residential school days, the six have to come to terms with what the residential school experience has done to their lives as they each come clean with their reasons for attending a reunion at an institution for which they only have bad memories."
30337,Kimbo (2018),Biography,"Biopic of the late street brawler and internet sensation turned MMA legend Kevin ""Kimbo Slice"" Ferguson. Chronicles the life of Kevin Ferguson who went from a bouncer to a YouTube street fighting sensation. Kimbo's internet fame launched his meteoric rise in the MMA and ultimately made him one of the most recognizable names and faces in the sport. Despite his lack of professional training, the fighter known as Kimbo continued to be a main event until his untimely death in 2016."
30389,NWA Pro Wrestling: The Best of Blue Demon Jr. (2009),Sport,A collection of some of Blue Demon Jr.'s greatest matches from throughout the NWA as he becomes the first masked luchador to claim the NWA World's Heavyweight Championship. Includes matches with and against some of the biggest names in Lucha Libre!
14436,Hellgate: The House That Screamed 2 (2001),Horror,"Six months after the disappearance of Marty Beck in the house on Wingate Road, a team of parapsychologists enter the house to unlock its ghastly secrets once and for all. What awaits them is unimaginable terror as they one by one come face to face with the shocking truth. Haunted by visions of a beautiful woman, grotesque creatures and evil manifestations, they must team up and fight to stay alive until morning."
15680,"""Who Wants to Be a Millionaire"" (2001)",Game-Show,"Based on the popular ABC television series, guests of the Disney/MGM Studios have an opportunity to get into the Hot Seat. Guests are selected by their ability to arrange 4 answers to a question in the correct order and shortest amount of time. They then have to answer 15 multiple choice questions correctly to win increasing amounts of collectible pins & merchandise, the largest of which is a family vacation on Disney Cruise Line. Guests in the Hot Seat can choose to use three lifelines: 50/50: two incorrect answers are eliminated; Ask the audience: the studio audience votes on the correct answer; and phone a complete stranger: they can call a passer-by vacationing in a Walt Disney World theme park. In addition special episodes of the network show starring Regis Philbin are taped at the Orlando Who Wants To Be A Millionaire studio several times throughout the year."
24505,Dance of the Goblins (????),Fantasy,"Many scientists believe that about every 200,000 years, a magnetic pole shift flips the axis of the earth, resulting in sudden and devastating climate change and planet-wide devastation. We are overdue. Five generations after the next 'Turning', the descendants of the few surviving humans carve out a medieval-like existence in the rubble of a ruined city of London. Meanwhile, the goblins live a shamanic, anarchic lifestyle and stay unseen by humans for their own survival. Until one day a human wanders into one of the forgotten underground stations where he is captured and drugged with a mushroom potion that causes memory loss, then expelled. A search party happens to see one of the goblins, and the humans try to dig out the 'demons'. A goblin woman is taken captive but escapes, and it is up to the leader of the humans, Count Anton, to find her and return her to her people. Count Anton's secret friendship with Haghuf, a respected elder among the goblins, as well as his love for their world is compromised as war between humans and goblins becomes unavoidable. It is a war the humans cannot possibly win. Divided loyalties, survival, and growing love for the goblin woman whose world he can never really be a part of challenge Count Anton to find a way to save his own people from their own folly, and from the warrior goblins who have barred his entrance into their world."
15612,The Dead Don't Scream (2007),Horror,"A group of college kids go on a road trip to hell when they stumble across a small Texas Town with an entire economy based upon stealing cars and selling the parts. But what's the town to do with the group of people that came with the set of wheels worth a mint? Easy, just chop them too! Callie talks her cute blonde cousin Tyler into going to the lake with her and her friends. Despite an ominous warning not to go to the lake from the friendly Cait, the kids continue on their quest for fun, sun, sex, and beer. As soon as they get to the lake two hot chicks come over and tease Tyler into a threesome and take him into the woods. Callie goes to find him and meets the creepy Esteban and his set of evil twin henchwomen. It's not long before they all find themselves dazed and surrounded by many more in the same awful predicament. Callie and friends escape their captivity, but it's only out of the frying pan and into the fire for them as they discover workers at the factory disposing of others just like them. Uncle Buddy runs a tight shift here at the factory, where his precious and gruesome little granddaughter Betsy sits and stuffs her fat face with pretzels hand over fist as her uncle yells out his orders to security guards. A cat and mouse game begins between Esteban, security guards, those evil twins and Callie and her friends as you watch waiting to see the outcome of this horrid situation. Will anyone survive? Or will they all succumb to the fate that is passed onto them for going to the lake?"
42924,Bedtime Story (1964),Comedy,"Benson is a Casanova who despises women and invents all sorts of tricks to bed them and leave them. His favorite one is going through Germany posing as an American GI of Teutonic extraction. Whenever he spots a girl he likes, he takes a Polarod picture of her house, knocks on the door waving the photo and pretending to be on a pilgrimage to this very cottage his grandmother so vividly described. It is an infallible system for a hit-and-run seduction. Benson seems content with his game until he meets Jameson, a real operator who has learned to combine sex with money. Jameson poses as an exiled prince and not only gets women to share his bed but also to bestow their jewels on him for the sake of the counterrevolution. Benson decides to corner Jameson's market on sex plus finance. A contest develops, and whoever wins will dominate a small Riviera resort as ""King of the Mountain,"" the film's original title. Remade in 1988 as ""Dirty Rotten Scoundrels."""
33781,"""Waiting to Bloom"" (2013)",Romance,"Meng Ni (Jiang Kai Tong) and Liu Yi Ming (Zhang Han) attended different universities but tried to keep their relationship strong. While Yi Ming attended school in Beijing, his friend Zhang Zhi Heng (Zhao Chu Lun) stayed by Meng Ni's side and watched over her. After Meng Ni graduates, she plans to move to Beijing to be with Yi Ming and start her career."
37390,Made Guys (2016),Comedy,"MADE GUYS follows the misadventures of Tony and Eddie; two mob enforcers that bumble their way through their jobs working in the Fort Wayne crime syndicate. While these two mobsters are extra terrible at their jobs, their past catches up with them as the crime boss of Chicago is out to take over their city. Refusing to run, Tony and Eddie must fight to keep their new home."
12123,South of Heaven: Little Sister (????),Thriller,"Jackie DelaCroix, A street wise woman from the wrong side of town, finds herself in the middle of a deadly struggle while hunting for her sisters murderer. Now she is on the run from a vicious gangster and a corrupt D.A. who both want her dead."
18996,The Devil's Score (2019),Horror,"Paris, in the 1920's, what happens when a journalist decides to help a woman with a cursed husband? What happens when a tragic accident brings an omen on a successful artist? What happens when a soft man slowly falls into murderous madness? This novel is a macabre story about a perverted scheme where the puppet master is the Devil himself. In this swirling and grotesque tale, gruesome crime meets occultism, light meets darkness, luxury meets depravity. This tale, where encounters are never innocent...from serial killers to magicians...will bring you to the edge of sanity."
5700,"""Yelling & Thinking"" (2013)",Biography,"A five part series that follows an eccentric group of senior artists. Each subject has evolved their style and skill to suit their developing physical limitations. Despite their age and experiences, they all maintain the strong belief that their big break is right around the corner."
7313,No Marked Grave (2011),Horror,"A man who is accused of having murdered his pregnant Korean girlfriend, is haunted by guilt and lives in fear of the ghosts of the past that follow him around disturbing his newly married life. When the mystery around the dead body's whereabouts get solved things change."
583,Great Women Singers of the 20th Century: Abbey Lincoln (2005),Music,"Abbey is seen a rare 1991 performance at the Promenade Theater in New York. She is at once beautiful, insightful and at the top of her musical gifts. The appearance represents the beginning of a great comeback that has since established her as a legendary jazz vocalist and composer."
49784,Michel Strogoff (1926),Adventure,"Things look bleak for Russia when the invading Tartars cut off all telecommunications between the border cities and the capital. The czar sends the young captain Michael Strogoff to deliver a vital message to the last line of defense. Along the way he finds love with the practical Nadia, a woman trying to visit her exiled father in Siberia, and danger from the traitorous Ivan Ogereff, who wants to stop him at all costs."
42143,"""What's Your Next Project? With OKGO"" (2010)",Reality-Tv,"A behind the scenes reality series following the rock band OKGO and the making of their innovative ""Last Leaf"" music video which was made possible by funding from Samsung."
24579,We Are Boats (????),Fantasy,"Lives intertwine and connect when Francesca navigates through the living world by encountering strangers at the exact moment she needs to, sending their lives on either a better course towards happiness or setting the wheels in motion towards a tragic end- All while she secretly searches for a loved one that she never had the chance to say goodbye to."
44109,Kurôzu zero II (2009),Action,"Genji and his victorious G.P.S. alliance find themselves facing down a new challenge by the students of Hosen Academy, feared by everyone as 'The Army of Killers.' The two schools, in fact, have a history of bad blood between them. And the simmering embers of hatred are about to flare up again, burning away any last remnants of the truce they had so rigorously observed until now."
21862,"""Maryoku Yummy"" (2010)",Animation,Maryoku and Fij Fij go on a journey to save a lost wish who got lost inside Shika's hat; Ooka tries to take shortcuts while cooking her first recipe but everything goes wrong when Maryoku & Fij Fij start talking backwards after they eat it.
5166,Camp New: Humble Pie (2017),Family,"Camp New: Humble Pie is an over-the-top Christian comedy for the entire family. Join the camp coordinators as they learn about walking in the fruit of the Spirit. Archer Ace is new to camp and with a lot of pride to boot. He challenges fellow coordinator, Penny, to a duel of athleticism that will prove, once and for all, who the greatest camp coordinator is. Meanwhile, Miss Mo and Penny try to keep camp running smooth when division starts sneaking in. They can't agree on the name of the fall extravaganza - or is it bonanza? Things fall further out of control when Miss Mo's pottery comes up missing and camp pranksters are on the loose. A full investigation ensues. Camp New has triumph and defeat, happy and unhappy campers (pun fully intended), and lessons of love, peace, and patience - all served up with a nice slice of ""Humble Pie""."
45340,Did You Know? Well You Should! (1988),Documentary,"Celebrate Black History with an hour-long special, highlighting the people, places and events, from the past to the present, and from near and far, that have had a significant impact on Black, American and Global Culture. Broadway and film star, Trudy Perkins, hosts ""Did You Know? Well You Should!""-- a unique presentation of facts about Black royalty, Black cowboys, Black inventors, Black authors and more. We'll visit The Nigerian Art Show at The Orlando Museum of Art and meet the people of Eatonville-- home of the famous, annual Zora Neale Hurston Festival! Did you know that the first free Black settlement in The New World was founded in the 1700s near St. Augustine? Well you should! And when you watch this artistic documentary, you'll learn all about it! Did You Know? Well You Should!"
1842,The SixPackNow Abs Workout (2007),Sport,"The SixPackNow Program Abs Workout DVD is the complete Training & Nutrition System to get those all important six pack abs. And it's for both men and women. Hosted by International Fitness Expert Peter Carvell, the DVD combines all the key principles for getting that elusive six pack stomach, from proper training techniques to diet and nutrition, ab workouts to suit all levels of ability (beginner, intermediate and advanced) and an additional 50 exercises to custom build your own workouts! This DVD leaves no stone unturned, it is without doubt the most comprehensive ABS DVD to date"
40445,The Sailor Takes a Wife (1945),Comedy,"While waiting in New York City to ship out to Europe, a sailor stops by a serviceman's canteen and meets a USO hostess. They immediately fall for each other and get married that night. However, when the sailor is notified that he has been reclassified as 4-F (unfit for service) by the Navy and then discharged, he and his new wife realize that, having to set up house before they expected to, they actually know very little about each other. Complications ensue."
15292,"""Curtain Time"" (1994)",News,Curtain Time was a weekly news show covering the business of New York City theater both on Broadway and off. It was hosted by Tony Award winning producer Stewart F. Lane. It aired weekly on the Crosswalks Channel which reached a potential of more than 4 million New York City viewers. The Crosswalks NYC television network was the official cable channel group of the City of New York from 1982 until 2003 when it became known as NYC TV. Curtain time received two Telly Awards in 1995.
19613,"""XIV FIFA World Cup 1990"" (1990)",Sport,"The 1990 FIFA World Cup was the 14th FIFA World Cup, the quadrennial international football world championship tournament. It was held from 8 June to 8 July 1990 in Italy, the second country to host the event twice (the first being Mexico in 1986). Teams representing 116 national football associations entered, and qualification began in April 1988. A total of 22 teams qualified from this process, along with host nation Italy and defending champion Argentina."
15387,Demon Possessed (1993),Horror,"A group of snowmobilers become trapped on a lake, and hole up in an abandoned camp. What they don't know is that the camp was once used by a satanic cult for its rituals, and is still infested by demons, who begin to kill off the group."
378,Squad 77 (2006),Adventure,"Allen Davis, a former military special forces man is convinced to train a squad of misfits for a dangerous and secretive mission. When things start to go wrong the Squad members begin questioning the true purpose of the mission. With the mission turning into the fight of their life, the squad must decide to trust each other and rely on God. Can they help the missionary they set out to find or will they even be able to help themselves?"
28981,The Battle of the Sexes (1960),Comedy,"Man-eating businesswoman, Angela Barrows is sent by her US company to Edinburgh to investigate export opportunities. She meets businessman Robert MacPherson en route and he persuades her to help bring his company into the 20th century. The staff, lead by Mr. Martin, have other ideas and a battle between the old and new business methods breaks out. Sadly, old MacPherson, the owner and founder of the House of MacPherson, passed away bestowing the firm to his heir, the frivolous son, Robert. Now, Robert, as the new chief of the MacPherson's tweed factory, he will fall for Angela Barrows, an accomplished business analyst from the US, and her avant-garde ideas for the company's contemporisation, in complete disregard though of the humble and respectable chief accountant Mr Martin's strong objection. But Angela is an actual force of nature with her glittering self-confidence, leaving no other choice for the traditional Mr Martin but to put things right again like a man, however, can he alone stop the sheer force of change?"
42715,The Invincible 'Iron Man' (2008),Documentary,"A documentary divided into six-part: For a look at the movie's comic book origins, we hear notes from Brevoort, Quesada, creator Stan Lee, writers Gerry Conway, Joe Casey, Dan Knauf, Charles Knauf and Warren Ellis, writer/artist Bob Layton, and artists Gene Colan, John Romita, Jr., Patrick Zircher and Adi Granov. The piece examines the origins of Iron Man as well as aspects of the character, supporting roles and villains. We also learn about the series' development, various story lines it pursued over the years, and challenges."
16089,Michael Bolton: Best of Michael Bolton Live (2007),Biography,"A reason for The Bobs from 'Office Space' to celebrate, this live collection features The Man putting his special soulful spin on such classic hits as 'Soul Provider', 'To Love Somebody', 'When A Man Loves A Woman', 'Sittin' On The Dock Of The Bay' and many others. He even tries his hand at Pavarotti's trademark 'Nessen Dorma'."
24469,Into Undies (2007),Reality-Tv,"INTO UNDIES is a brand new fashion makeover show where the makeover is all about what's under... Each week, we'll take a different woman on a unique lingerie buying experience. We start by determining what the woman of the week currently has in her wardrobe and why she needs a change. We then go to a lingerie store, first to get properly sized, then to pick out underwear that the woman will feel comfortable in. We will deal with three distinct styles of underwear each week. First, we'll handle the everyday stuff -- bras and panties for work and play. Then we'll go for something sexier -- something to wear on a night with that special someone. Finally, we'll focus on a different specialty concern each week -- from sports bras to bridal lingerie to maternity wear."
46276,Puttin' Her Ass on the Line (1991),Adult,"A married couple each feel their sex-life has gone stale. The husband's friend tells how he met a gorgeous blonde in a supermarket, and welcomed her to South California. The husband then dates a coffee-shop waitress and helps road-test her new chair! The wife finds out and takes her friend's advice to screw the first stranger she meets - the dishwasher repairman. The wife's office colleagues get it together on the desk. The couple prove their affairs have refreshed their sex-life."
37970,Young Buffalo Bill (1940),Western,It's 1860 and the old Spanish land grants are being surveyed. Montez is after part of Don Regas' rancho and gets the surveyor to alter the boundary. But Don Regas still has the original grant written on a bandanna. Montez sends Indians after it but Bill Cody and Gabby fight them off and a wounded Gabby unknowingly ends up with the missing million dollar deed wrapped around his arm for a bandage.
40000,"""Only You"" (2009)",Romance,"Chef Jillian, a very stubborn and proud girl who has a passion for cooking in the Philippine version of the hit Korean drama series ""Only You."" Jonathan, Jillian's high school friend loves her dearly and shares her passion for cooking. TJ comes from a wealthy family who owns a large hotel and various restaurants. The story revolves around people searching for their happiness and how this search will change their lives forever."
3249,Night at the Museum: Monkey Business (2007),Short,"In this short we get remarks from Levy, Stiller, and monkey trainers Tom Gunderson and Mike Alexander. We learn of the challenges presented by the interaction of the human actors and Crystal the monkey. We see clips from the set offer the most compelling material, as they offer great glimpses of how the filmmakers got things to work."
35876,The Way to Shadow Garden (1954),Short,This way madness - or experimental filmmaking - lies. A solitary man in coat and tie enters an apartment that may be a converted garage. It's midnight. He appears agitated and distraught. He throws a glass of water in his face and laughs. He takes off the coat and tie. His moods swing. He stares at a light bulb. He removes his shirt. He lights a cigarette. He looks at a book. He does something drastic and self-destructive. He opens doors to a garden that we see as a film's negative. We see his face as if peering around a plant. The garden doors close behind him.
344,With Intent (1997),Comedy,"A sly look at the performance poetry slam With Intent based at The Marquee Café in Soho. With its irreverent performances and Mad Hatter's tea party pieces of free jazz, beat poetry, comedy and performance art this film casts a light on a regular night of the underground performance circuit in London."
38546,Saw III (2006),Horror,"Jeff is an anguished man, who grieves and misses his young son that was killed by a driver in a car accident. He has become obsessed for revenge against the man and reckless with his wife and daughter. When Dr. Lynn Denlon, who has troubles with her marriage, is abducted by the deranged Jigsaw's apprentice Amanda, she is brought to a gruesome warehouse to keep John Kramer alive in spite of having a terminal brain tumor. Amanda puts a necklace gadget full of explosives around Dr. Lynn's neck connected to John Kramer's life support system, and tells her that if he dies the device will explode. Meanwhile, Jeff is submitted to a sick game of forgiveness with surprising dark consequences. A 30 year old doctor by the name of Lynn Denlon is kidnapped and locked in a room with no other than Amanda and Jigsaw. The cancer-ridden Jigsaw -- who is on the brink of death -- tells Lynn that she must keep Jigsaw alive for as long as it takes Jeff to complete one of his own games. Lynn must race against the clock of Jigsaw's own ticking heart. After eluding the cops, psychopathic killer Jigsaw turns an abandoned warehouse on the edge of town into a gruesome torture chamber in this third installment of the horror series. Jigsaw's new protégée Amanda kidnaps a doctor who's forced to keep the evil master alive. Barely clinging to life, Jigsaw begins to carry out his gruesome plans for the lady doc and another helpless victim. Jigsaw has disappeared. Now aided by his new apprentice Amanda, the puppet-master behind the cruel, intricate games that have terrified a community and baffled police has once again eluded capture and vanished. While city detectives scramble to locate him, Dr. Lynn Denlon is unaware that she is about to become the latest pawn on his vicious chessboard. One night, after finishing a shift at her hospital, Lynn is kidnapped by the deranged Amanda and taken to an abandoned warehouse where she meets Jigsaw, aka: John Kramer, who's now bedridden and on the verge of death. Lynn is told that she must keep the madman alive for as long as it takes Jeff, another of his victims, to complete a game of his own. Racing against the ticking clock of Jigsaw's own heartbeat, Lynn and Jeff struggle to make it through each of their vicious tests, unaware that Jigsaw and Amanda have a much bigger plan for both of them..."
9834,Green Day: Awesome As F**K (2011),Music,"Green Day recorded every show on the 21st Century Breakdown tour. When it concluded, the band members, singer-guitarist Billie Joe Armstrong, bassist Mike Dirnt, and drummer Tre Cool, sifted through all the shows to deliver the best performances from around the world. The video footage was shot at the band's show in Tokyo, Japan. The package includes Green Day's biggest hits and fan favorites, including ""21 Guns,"" ""American Idiot,"" ""When I Come Around,"" and ""Good Riddance."""
11059,Duniya Geli Tel Laavat (2016),Mystery,"Raja is straight forward, obedient and always honest. His honesty often gets the villagers in trouble. Fed up with the daily conflicts with villagers, Raja goes to his childhood friend Anthony in the city, where he gets conned by goons. Having no food for a couple of days, Raja decides to change himself. The new Raja is now a new con-master and starts to con people like he was conned,Raja finds his love in Priya and eventually she too falls in love with him. Con master Raja is rich by now when he visits his village for his sister's wedding. It is there that his con-life gets exposed and it breaks his sister's marriage. Hurt by this, Raja decides to earn lost respect and love. This unfolds a thriller - Can Raja gets his respect back?"
11951,Trails of the Wild (1935),Western,"An agent tracking down a man who disappeared in the mysterious ""Ghost Mountain"" area discovers discovers the hideout of a gang of murderous outlaws. Mountie Jim McKenna and partner Windy are sent to look for missing mining Engineer Madison. When they are accused of murder, they get unexpected help from two Mounties working in disguise. This lets them find Madison but learn his note on the claim he found must be paid by midnight. While McKenna heads for the bank to get the money, henchman place themselves to make sure he doesn't return."
43911,Shytan (????),Sci-Fi,"When a US drone strike takes out a wanted terrorist, 100 miles of the Syrian desert goes 'Black'. The closest troops are 4 US female Marines and their misogynist Lieutenant. What they will encounter in the desert will change their lives forever. And if they survive....it could also change the future of the human race."
85,Blue Jeans (1982),Adult,"Fashion designer Gene and his buxom wife Debbie are a loving couple. Alas, Gene's secretary Elley goes for his privates in a locker room, and Debbie runs away after seeing them. After she faces Gene, Debbie gets together with her old acquaintance Tony. Meanwhile, a party goer hippie woman knocks by mistake on the couple's door, but decides to seduce their new hired Mexican chef Ric. Debbie's sister Cindy comes to visit and reminds Debbie how close they were. As important client Mssr. DuBois arrives for dinner, Cindy drugs the food. Already high herself, Cindy seduces chef Ric in the kitchen. With everybody else also high, Cindy goes for DuBois' privates. The only one who avoided the food was Debbie, who uses the chaos to run off with Tony who sneaked in earlier."
18186,Bikini Mayhem (2015),Thriller,"All Ivy Winters wanted was to be a model. After meeting with a potential agent, it seemed like her career was finally on the right path. But she soon finds herself drugged and humiliated. With her life spiraling out of control, Ivy is on the fast track to destruction. When tragedy strikes, she quickly realizes it's time to enact bloody revenge on those who destroyed her dreams. It's time for a little...Bikini Mayhem!"
12746,Upload (2018),Action,"Azita, a young Iranian student studying in the United States, receives a cell phone smuggled out of Iran. She is horrified when she sees a video on the phone capturing snipers shooting into a crowded anti-government demonstration...and her sister in the middle of the demonstration being killed by a gunshot wound to the head. When Azita learns that people have been murdered getting the phone out of Iran to her, and that Tehran has built an impregnable firewall to stop all internet video uploads finding their way to the outside world, she vows to bring it down. She enlists the help of Cyrus Reza, a fellow student, a young computer genius who is, in fact, the relative of the deposed Shah of Iran. Together, the two students set up code-writing cells in cities across Europe and the US with the aim of creating a virus that will pierce Tehran's firewall and set the truth free."
35186,The Race Against Cancer (2008),Sport,The Race Against Cancer was an event hosted at the end of 2007 aimed at bringing together some of the brightest talents in motorsport together for a one off kart race. Many international names flew in for what turned out to be a spectacular final race and a thoroughly enjoyable day of racing. All proceeds of the event were donated to Cancer Research UK.
31969,Rescue from Gilligan's Island (1978),Comedy,"When a decaying Russian satellite crashes on the island, the Professor uses a key component for a barometer. With that device, he learns that a massive wave is going to swamp the island. In desperation, the castaways lash their huts together into one structure in order to have any chance to ride the disaster out. The wave strikes the island and the hut is swept out to sea. Once there, Gilligan accidents starts a fire trying to cook a meal and nearly burns the floating hut down. Occupied with stopping the fire, the gang fails to notice that the smoke caught the attention of a naval helicopter who summoned a ship to rescue the castaways. In triumph, they return to Hawaii, only to learn that things have changed over the years and they will have trouble fitting in. To further complicate matters, two Russian spies are after that the key component that Gilligan now wears as necklace."
15447,Lloyd George Knew My Father (1975),Comedy,"When Lady Sheila Boothroyd hears that the planning authorities are determined to drive a road through her grounds, she announces her intention to kill herself at the precise moment that the bulldozers start on their shameful work. As the hour strikes and the bulldozers' roar is heard, her husband General Sir William Boothroyd enters in full regimental regalia, while his old ex-army servant sounds the Last Post. Then, as the whole family stands stricken, the door opens..."
42059,The Waterson Family Live at Hull Truck (2011),Music,"The Waterson Family celebrates 50 years as Britain's first family of folk in this special two hour film which captures their 2010 homecoming concert at Hull Truck Theatre. Featuring 22 songs, including White Cockade, Some Old Salty, Bright Phoebus, Shallow Brown, Three Day Millionaire, Black Muddy River, The Good Old Way, A Bunch of Thyme and many more. Plus exclusive interviews with Norma Waterson, Martin Carthy, Mike Waterson and Eliza Carthy at their family home in Robin Hood's Bay."
9435,Sophrosyne (2013),Drama,"An example of filmmaking and life ruled by the values of Sophrosyne, a Greek goddess that embodied self-control, restraint, and the proverbs 'nothing in excess' or 'know thyself'. A combination of classical ideals and the autonomous production methods allowed by digital technology."
12905,L'heureuse aventure (1935),Adventure,"A problem forces a plane carrying passengers bound for the Far East to land on a desert island. Couples forms and they are happy. They are finally located, rescued and repatriated. A few months of 'civilization' are enough to pit them against each other. Then they decide to return to their paradise lost."
54194,The World of Art Presents: Drawing for Anyone with a Pencil - Drawing Animals (2009),Family,"Jump right in to drawing animals along with Chuck McLachlan. Designed to get you drawing now, no time is wasted on proportion or perspective; just straight to making some of your favorite animals come to life. Learn to draw chickens, birds, lions, hippos, giraffes, moose, and squirrels. Directly from the wild to your television. Journey with Chuck today!"
31701,La vedova della Camorra (2006),Adult,"These sexy inmates are serving hard time for their crimes. They are brought to different rooms in the prison, told to shut up and assume the position! What else can they do but go along with it? In the second scene, there is a group of horny inmates who put on a better show for the warden than he could get in a strip joint!"
40819,Gridlocked (2015),Action,"Former SWAT leader David Hendrix is down on his luck and has failed to receive medical clearance after taking a bullet on the job. Despite being highly trained and competent, his efforts have been reduced to routine tasks for the NYPD. As if things couldn't get any worse, he's been forced to babysit Brody Walker, a hard partying celebrity that's been sent on a mandatory ride along as part of his probation. Pampered and irritating, Walker is the last thing Hendrix needs. But all of that changes when a police training facility comes under attack by a team of ruthless mercenaries led by the mysterious Korver. Now, Hendrix and Walker must band together with the remaining survivors to fight back and keep the mercenaries from overtaking the compound.... if they don't kill each other first."
30637,"""Cold Blood"" (????)",Mystery,"When a young single mother accused of killing her son mysteriously finds herself in a strange psychiatric facility, her sister's search for the truth leads her down a dark rabbit hole of human experimentation and government surveillance - a small part of a much deeper technological conspiracy."
50885,Otto - Der Außerfriesische (1989),Comedy,"Otto is the only one who is able to save his Frisian fatherland; but he needs the help of his brother, who is abroad. But his brother does not want to fulfill what he has sworn as a child. So it takes Otto a while to convince him while time is running low for his plans to save East-Frisia."
48448,Mary: The Untold Story (2017),Horror,"In every school yard there is a version, throughout every town her story varies.For me, they called her Mary Walker, but more commonly, she is known as Bloody Mary. Either way the outcome is the same. She leaves a bloody massacre in her wake. Now it's time to learn her story. Who was she, before she became the 'monster' of Urban legends?"
30533,"""Força-Tarefa"" (2009)",Drama,"Centers on day-to-day operations of the law enforcement agency that investigates crimes committed by the police itself. The task force will lose one of its members while pursuing a death squad, while team leader Lieutenant Wilson's relationship with his fiancée Jackie, a nurse who dreams of settling down and raising a family, will gain an added twist and drama when she finds out she is pregnant, leading the obsessive and tormented lieutenant to question his job and to fear becoming more vulnerable."
32578,Je suis daddy (2015),Thriller,"Gabriel is an honest man struggling to see his son. Ex-lover Lucy takes care of their boy, but Gabriel is no longer wanted. Calling, pleading, banging at closed doors, Gabriel faces the family who won't budge for anything. Let down by the law, rejected by family, his road takes a devious turn. Paternal justice has a new face of terror, and the results will not be pretty."
23080,The Kidnapping of Sandy Summers (2007),Adventure,"Sandy Summers slips away from her security escort and is abducted, stripped, blindfolded, gagged and bound by a pair of kidnappers who mistake her for the daughter of an ambassador. In the second story line, Zoe is grabbed in her own bedroom by a vicious kidnapper who can't keep her hands off her beautiful naked victim."
3564,Sunshine Ukulele (2017),Musical,"A young Irish boy receives the gift of a ukulele from his uncle and proceeds upon a comic, suburban, mini-odyssey in which he struggles to properly identify with the nineteenth century instrument - despite a tsunami of global popularity that it has recently enjoyed online."
